wi0,wi1,wi2,wi3,wi4,wi5,wi6,wi7,wi8,wi9,wi10,wi11,wi12,wi13,wi14,wi15,wi16,wi17,wi18,wi19,wi20,wi21,wi22,wi23,wi24,wi25,wi26,wi27,wi28,wi29,wi30,wi31,wi32,wi33,wi34,wi35,wi36,wi37,wi38,wi39,wi40,wi41,wi42,wi43,wi44,wi45,wi46,wi47,wi48,wi49,wi50,wi51,wi52,wi53,wi54,wi55,wi56,wi57,wi58,wi59,wi60,wi61,wi62,wi63,wi64,wi65,wi66,wi67,wi68,wi69,wi70,wi71,wi72,wi73,wi74,wi75,wi76,wi77,wi78,wi79,wi80,wi81,wi82,wi83,wi84,wi85,wi86,wi87,wi88,wi89,wi90,wi91,wi92,wi93,wi94,wi95,wi96,wi97,wi98,wi99,wi100,wi101,wi102,wi103,wi104,wi105,wi106,wi107,wi108,wi109,wi110,wi111,wi112,wi113,wi114,wi115,wi116,wi117,wi118,wi119,wi120
1.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,10.0,8.0,2.0,1.0,1.0,2.0,4.0,1.0,6.0,0.0,0.0,15.0,5.0,39.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,25.0,11.0,4.0,12.0,5.0,2.0,9.0,4.0,2.0,12.0,3.0,22.0,40.0,7.0,31.0,20.0,9.0,6.0,1.0,1.0,3.0,27.0,26.0,109.0,39.0,262.0,51.0,51.0,57.0,31.0,8.0,28.0,14.0,20.0,6.0,13.0,327.0,285.0,105.0,61.0,65.0,9.0,23.0,5.0,3.0,6.0,9.0,76.0,193.0,165.0,54.0,9.0,8.0,8.0,9.0,4.0,8.0,23.0,67.0,55.0,40.0,41.0,52.0,0.0,9.0,8.0,74.0,72.0,103.0,90.0,37.0,12.0,31.0,9.0,1.0,3.0,9.0,33.0,40.0,35.0,9.0,21.0,7.0,4.0,8.0,1.0
0.0,0.0,0.0,4.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,9.0,15.0,9.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,6.0,25.0,7.0,50.0,2.0,3.0,0.0,10.0,8.0,0.0,0.0,19.0,6.0,14.0,14.0,18.0,1.0,8.0,3.0,5.0,10.0,2.0,35.0,38.0,14.0,61.0,26.0,15.0,5.0,2.0,1.0,4.0,21.0,60.0,310.0,48.0,499.0,85.0,96.0,89.0,52.0,9.0,33.0,17.0,87.0,17.0,3.0,175.0,519.0,132.0,77.0,53.0,13.0,27.0,18.0,20.0,8.0,1.0,3.0,87.0,208.0,37.0,11.0,10.0,13.0,7.0,27.0,33.0,4.0,9.0,59.0,44.0,66.0,40.0,1.0,19.0,14.0,108.0,145.0,98.0,175.0,34.0,15.0,43.0,20.0,5.0,2.0,5.0,36.0,51.0,57.0,17.0,21.0,5.0,3.0,15.0,3.0
1.0,0.0,2.0,6.0,12.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,4.0,6.0,32.0,9.0,0.0,2.0,3.0,1.0,2.0,3.0,0.0,5.0,34.0,5.0,66.0,1.0,0.0,1.0,12.0,11.0,0.0,0.0,24.0,10.0,23.0,11.0,9.0,13.0,10.0,5.0,4.0,5.0,0.0,21.0,43.0,16.0,73.0,38.0,27.0,10.0,0.0,1.0,8.0,28.0,63.0,497.0,102.0,602.0,144.0,147.0,112.0,55.0,13.0,36.0,30.0,102.0,74.0,19.0,16.0,176.0,127.0,109.0,100.0,16.0,24.0,11.0,43.0,57.0,0.0,0.0,4.0,104.0,73.0,22.0,8.0,3.0,18.0,59.0,119.0,27.0,6.0,16.0,24.0,77.0,43.0,2.0,19.0,4.0,171.0,204.0,109.0,201.0,48.0,17.0,40.0,21.0,4.0,0.0,19.0,22.0,31.0,43.0,33.0,24.0,14.0,15.0,8.0,4.0
0.0,0.0,0.0,4.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,8.0,13.0,3.0,0.0,2.0,1.0,1.0,5.0,1.0,0.0,2.0,13.0,2.0,32.0,2.0,0.0,4.0,13.0,12.0,0.0,0.0,16.0,11.0,7.0,5.0,11.0,14.0,8.0,9.0,3.0,11.0,1.0,11.0,33.0,11.0,45.0,52.0,24.0,13.0,6.0,1.0,4.0,10.0,25.0,436.0,53.0,455.0,120.0,92.0,105.0,53.0,22.0,20.0,16.0,64.0,74.0,64.0,43.0,13.0,17.0,76.0,96.0,26.0,7.0,8.0,25.0,106.0,71.0,3.0,7.0,4.0,11.0,22.0,3.0,2.0,6.0,19.0,81.0,82.0,12.0,5.0,8.0,55.0,66.0,6.0,4.0,6.0,111.0,116.0,116.0,182.0,59.0,7.0,61.0,19.0,5.0,0.0,5.0,14.0,24.0,37.0,16.0,36.0,19.0,10.0,13.0,3.0
0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,20.0,4.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,4.0,10.0,3.0,27.0,7.0,0.0,0.0,17.0,12.0,0.0,2.0,14.0,5.0,10.0,11.0,10.0,8.0,10.0,8.0,6.0,3.0,0.0,14.0,35.0,11.0,24.0,37.0,14.0,17.0,4.0,1.0,3.0,11.0,20.0,355.0,67.0,499.0,95.0,86.0,70.0,51.0,16.0,30.0,17.0,51.0,74.0,113.0,228.0,27.0,4.0,9.0,53.0,28.0,5.0,9.0,20.0,85.0,134.0,72.0,1.0,0.0,1.0,16.0,6.0,7.0,5.0,24.0,77.0,90.0,62.0,9.0,1.0,11.0,59.0,8.0,5.0,2.0,58.0,84.0,95.0,117.0,59.0,10.0,73.0,26.0,1.0,2.0,5.0,20.0,27.0,33.0,13.0,34.0,11.0,9.0,18.0,9.0
1.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,14.0,7.0,0.0,1.0,2.0,5.0,2.0,1.0,1.0,0.0,9.0,3.0,21.0,3.0,3.0,1.0,10.0,9.0,0.0,0.0,4.0,2.0,5.0,4.0,5.0,6.0,4.0,2.0,2.0,4.0,2.0,4.0,17.0,10.0,21.0,20.0,26.0,10.0,3.0,1.0,3.0,8.0,21.0,180.0,19.0,205.0,43.0,55.0,46.0,29.0,6.0,10.0,7.0,28.0,28.0,43.0,180.0,82.0,3.0,1.0,3.0,24.0,9.0,1.0,14.0,34.0,58.0,85.0,18.0,3.0,1.0,0.0,8.0,1.0,2.0,18.0,67.0,43.0,52.0,36.0,3.0,0.0,10.0,11.0,6.0,3.0,37.0,38.0,49.0,63.0,23.0,9.0,64.0,12.0,6.0,1.0,1.0,5.0,15.0,10.0,9.0,8.0,12.0,2.0,9.0,6.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,5.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,10.0,2.0,1.0,9.0,3.0,2.0,1.0,3.0,15.0,56.0,11.0,56.0,19.0,20.0,16.0,11.0,3.0,2.0,3.0,7.0,6.0,12.0,71.0,54.0,10.0,6.0,0.0,0.0,0.0,3.0,5.0,15.0,9.0,18.0,31.0,17.0,0.0,0.0,0.0,0.0,1.0,3.0,20.0,12.0,19.0,23.0,16.0,9.0,1.0,0.0,3.0,0.0,8.0,13.0,6.0,16.0,15.0,6.0,22.0,6.0,1.0,3.0,0.0,6.0,5.0,3.0,6.0,7.0,4.0,4.0,6.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,3.0,7.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,15.0,4.0,26.0,9.0,9.0,9.0,6.0,1.0,1.0,3.0,1.0,4.0,1.0,18.0,22.0,19.0,3.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,11.0,4.0,14.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,7.0,6.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,6.0,7.0,8.0,5.0,6.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,13.0,3.0,0.0,3.0,2.0,0.0,4.0,4.0,7.0,5.0,2.0,18.0,10.0,5.0,3.0,1.0,2.0,1.0,1.0,8.0,5.0,1.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,8.0,3.0,4.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,6.0,5.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,33.0,1.0,24.0,3.0,1.0,3.0,5.0,1.0,1.0,0.0,4.0,5.0,3.0,28.0,32.0,13.0,13.0,6.0,0.0,0.0,1.0,0.0,8.0,7.0,12.0,10.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,15.0,7.0,6.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0,11.0,9.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0
1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,5.0,7.0,9.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,10.0,2.0,0.0,2.0,4.0,4.0,4.0,9.0,0.0,4.0,0.0,11.0,17.0,9.0,15.0,8.0,3.0,4.0,0.0,1.0,1.0,17.0,15.0,138.0,21.0,123.0,17.0,28.0,18.0,9.0,2.0,13.0,9.0,20.0,19.0,28.0,131.0,107.0,32.0,35.0,14.0,12.0,17.0,1.0,2.0,2.0,23.0,49.0,43.0,56.0,17.0,2.0,1.0,7.0,0.0,1.0,2.0,12.0,36.0,38.0,21.0,23.0,13.0,1.0,36.0,0.0,0.0,5.0,23.0,58.0,33.0,6.0,8.0,4.0,0.0,3.0,3.0,12.0,11.0,13.0,8.0,11.0,3.0,2.0,11.0,0.0
0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,4.0,13.0,8.0,1.0,7.0,0.0,2.0,1.0,3.0,1.0,5.0,23.0,3.0,41.0,2.0,0.0,2.0,13.0,11.0,2.0,0.0,19.0,6.0,11.0,8.0,9.0,9.0,1.0,11.0,8.0,7.0,3.0,28.0,35.0,14.0,41.0,23.0,8.0,1.0,1.0,3.0,14.0,24.0,42.0,363.0,47.0,390.0,64.0,72.0,88.0,51.0,5.0,30.0,37.0,108.0,82.0,99.0,422.0,363.0,141.0,102.0,52.0,12.0,26.0,22.0,16.0,14.0,13.0,151.0,169.0,193.0,50.0,11.0,3.0,16.0,13.0,4.0,20.0,16.0,69.0,119.0,75.0,76.0,61.0,2.0,27.0,5.0,18.0,10.0,17.0,162.0,86.0,24.0,86.0,26.0,7.0,10.0,28.0,45.0,44.0,79.0,29.0,44.0,16.0,13.0,15.0,10.0
0.0,0.0,1.0,4.0,6.0,5.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,9.0,17.0,6.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,7.0,2.0,29.0,2.0,0.0,1.0,5.0,2.0,1.0,0.0,15.0,8.0,3.0,5.0,11.0,6.0,1.0,5.0,2.0,4.0,2.0,20.0,37.0,16.0,24.0,18.0,9.0,4.0,2.0,1.0,5.0,15.0,39.0,327.0,48.0,292.0,42.0,44.0,66.0,23.0,5.0,21.0,32.0,67.0,87.0,72.0,326.0,300.0,120.0,74.0,59.0,18.0,20.0,11.0,32.0,14.0,1.0,34.0,116.0,168.0,54.0,12.0,8.0,10.0,10.0,7.0,4.0,3.0,3.0,46.0,41.0,33.0,57.0,8.0,13.0,4.0,52.0,13.0,2.0,20.0,47.0,13.0,59.0,16.0,5.0,1.0,10.0,31.0,42.0,33.0,25.0,20.0,14.0,10.0,13.0,8.0
0.0,0.0,1.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,10.0,4.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,5.0,15.0,2.0,35.0,3.0,0.0,0.0,16.0,6.0,0.0,0.0,14.0,3.0,4.0,5.0,3.0,7.0,8.0,7.0,6.0,7.0,0.0,10.0,15.0,18.0,60.0,17.0,15.0,8.0,4.0,1.0,4.0,11.0,31.0,338.0,49.0,303.0,68.0,85.0,69.0,46.0,12.0,20.0,17.0,64.0,50.0,68.0,317.0,311.0,124.0,71.0,52.0,25.0,15.0,13.0,34.0,56.0,22.0,1.0,32.0,159.0,30.0,10.0,7.0,5.0,17.0,39.0,82.0,1.0,1.0,2.0,24.0,60.0,49.0,4.0,10.0,6.0,80.0,88.0,3.0,3.0,6.0,15.0,69.0,15.0,3.0,3.0,11.0,37.0,38.0,49.0,15.0,38.0,14.0,8.0,4.0,3.0
0.0,0.0,1.0,1.0,17.0,0.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,7.0,3.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,9.0,6.0,35.0,1.0,2.0,2.0,11.0,6.0,1.0,0.0,15.0,3.0,14.0,8.0,3.0,11.0,4.0,4.0,3.0,8.0,1.0,11.0,19.0,8.0,44.0,31.0,17.0,10.0,3.0,3.0,5.0,16.0,21.0,269.0,33.0,277.0,89.0,77.0,99.0,44.0,7.0,15.0,10.0,59.0,55.0,88.0,331.0,297.0,138.0,96.0,71.0,31.0,7.0,7.0,20.0,78.0,86.0,27.0,3.0,69.0,38.0,15.0,8.0,8.0,4.0,34.0,137.0,50.0,2.0,3.0,1.0,11.0,39.0,9.0,9.0,3.0,57.0,87.0,92.0,4.0,6.0,0.0,35.0,18.0,10.0,1.0,5.0,12.0,18.0,35.0,10.0,25.0,14.0,13.0,23.0,10.0
0.0,0.0,1.0,3.0,12.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,3.0,6.0,11.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,7.0,3.0,37.0,3.0,2.0,0.0,7.0,2.0,0.0,1.0,14.0,2.0,6.0,5.0,3.0,9.0,5.0,6.0,5.0,1.0,1.0,14.0,22.0,7.0,34.0,20.0,19.0,6.0,4.0,4.0,1.0,12.0,9.0,263.0,35.0,192.0,52.0,81.0,92.0,51.0,2.0,8.0,9.0,20.0,32.0,47.0,242.0,204.0,100.0,85.0,67.0,22.0,4.0,6.0,18.0,45.0,56.0,53.0,10.0,1.0,8.0,13.0,5.0,4.0,6.0,13.0,97.0,67.0,36.0,2.0,2.0,1.0,4.0,11.0,8.0,4.0,35.0,58.0,63.0,49.0,5.0,2.0,4.0,20.0,8.0,3.0,5.0,23.0,15.0,31.0,11.0,17.0,20.0,3.0,27.0,21.0
0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,8.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0,17.0,2.0,0.0,0.0,6.0,5.0,1.0,0.0,7.0,1.0,4.0,2.0,4.0,0.0,6.0,2.0,3.0,0.0,1.0,4.0,13.0,1.0,20.0,11.0,8.0,8.0,3.0,5.0,0.0,7.0,13.0,181.0,19.0,181.0,34.0,44.0,86.0,35.0,8.0,7.0,4.0,23.0,23.0,28.0,188.0,178.0,80.0,64.0,67.0,27.0,3.0,8.0,7.0,49.0,56.0,81.0,63.0,34.0,0.0,4.0,3.0,1.0,1.0,19.0,69.0,35.0,50.0,17.0,2.0,0.0,1.0,1.0,8.0,1.0,23.0,53.0,52.0,54.0,23.0,3.0,0.0,0.0,8.0,0.0,4.0,8.0,18.0,8.0,12.0,29.0,11.0,5.0,21.0,14.0
1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,53.0,7.0,33.0,11.0,10.0,15.0,4.0,4.0,2.0,1.0,11.0,5.0,13.0,59.0,64.0,46.0,25.0,16.0,10.0,0.0,0.0,8.0,14.0,31.0,36.0,47.0,35.0,5.0,0.0,0.0,0.0,0.0,2.0,20.0,14.0,18.0,21.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,16.0,20.0,19.0,16.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,5.0,4.0,7.0,14.0,2.0,4.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,20.0,8.0,4.0,7.0,3.0,3.0,0.0,0.0,2.0,4.0,3.0,8.0,17.0,13.0,8.0,5.0,0.0,0.0,2.0,0.0,7.0,4.0,5.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,2.0,11.0,5.0,6.0,2.0,8.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,6.0,2.0,6.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,6.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,42.0,5.0,38.0,6.0,8.0,8.0,5.0,1.0,16.0,3.0,10.0,10.0,5.0,36.0,38.0,6.0,5.0,3.0,1.0,0.0,1.0,3.0,14.0,17.0,31.0,13.0,19.0,3.0,0.0,0.0,0.0,1.0,24.0,21.0,16.0,13.0,9.0,2.0,5.0,4.0,0.0,0.0,0.0,24.0,17.0,21.0,11.0,7.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,6.0,3.0,3.0,1.0,2.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,17.0,5.0,32.0,1.0,4.0,3.0,3.0,0.0,3.0,0.0,5.0,4.0,4.0,27.0,29.0,8.0,4.0,4.0,0.0,1.0,0.0,2.0,10.0,8.0,16.0,17.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,10.0,7.0,4.0,6.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,14.0,6.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,10.0,0.0,9.0,0.0,0.0,1.0,6.0,3.0,0.0,2.0,2.0,1.0,5.0,4.0,4.0,3.0,0.0,4.0,0.0,3.0,0.0,7.0,8.0,9.0,14.0,16.0,5.0,2.0,2.0,0.0,2.0,8.0,13.0,125.0,19.0,146.0,50.0,30.0,25.0,15.0,4.0,13.0,9.0,45.0,26.0,46.0,187.0,208.0,33.0,28.0,14.0,5.0,5.0,0.0,8.0,53.0,56.0,129.0,100.0,75.0,13.0,6.0,3.0,2.0,0.0,0.0,4.0,33.0,51.0,28.0,13.0,10.0,14.0,0.0,7.0,0.0,1.0,4.0,11.0,122.0,22.0,1.0,17.0,2.0,0.0,6.0,3.0,0.0,0.0,7.0,9.0,7.0,5.0,0.0,7.0,1.0
0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,9.0,0.0,19.0,2.0,0.0,1.0,8.0,5.0,0.0,1.0,5.0,1.0,7.0,3.0,2.0,7.0,0.0,4.0,4.0,2.0,1.0,10.0,11.0,2.0,20.0,16.0,7.0,1.0,0.0,3.0,1.0,11.0,21.0,213.0,23.0,253.0,75.0,37.0,20.0,21.0,2.0,16.0,17.0,66.0,53.0,44.0,289.0,289.0,64.0,35.0,20.0,7.0,10.0,4.0,9.0,56.0,82.0,157.0,155.0,141.0,28.0,8.0,1.0,2.0,1.0,8.0,9.0,17.0,40.0,39.0,23.0,40.0,31.0,2.0,12.0,1.0,5.0,2.0,6.0,159.0,62.0,5.0,52.0,12.0,1.0,3.0,8.0,0.0,0.0,3.0,12.0,5.0,9.0,3.0,19.0,2.0
0.0,0.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,6.0,11.0,8.0,0.0,2.0,2.0,1.0,4.0,0.0,0.0,7.0,11.0,9.0,37.0,2.0,0.0,2.0,7.0,6.0,0.0,2.0,15.0,1.0,7.0,6.0,2.0,11.0,2.0,1.0,1.0,4.0,1.0,12.0,29.0,12.0,41.0,14.0,10.0,3.0,2.0,1.0,3.0,7.0,30.0,299.0,40.0,355.0,55.0,40.0,52.0,53.0,5.0,17.0,20.0,87.0,99.0,88.0,385.0,339.0,129.0,68.0,48.0,17.0,14.0,7.0,40.0,94.0,68.0,141.0,163.0,191.0,58.0,10.0,7.0,11.0,11.0,19.0,12.0,3.0,7.0,63.0,62.0,62.0,76.0,2.0,19.0,9.0,40.0,3.0,1.0,2.0,39.0,21.0,65.0,28.0,4.0,3.0,21.0,49.0,10.0,1.0,3.0,28.0,18.0,11.0,24.0,5.0
0.0,0.0,2.0,3.0,6.0,0.0,2.0,4.0,1.0,0.0,0.0,11.0,0.0,1.0,6.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,12.0,3.0,15.0,4.0,1.0,0.0,10.0,5.0,0.0,0.0,6.0,4.0,2.0,4.0,4.0,4.0,3.0,6.0,0.0,9.0,1.0,9.0,16.0,12.0,33.0,28.0,16.0,8.0,1.0,3.0,2.0,4.0,23.0,293.0,53.0,404.0,104.0,84.0,65.0,36.0,6.0,13.0,15.0,64.0,50.0,71.0,422.0,398.0,107.0,52.0,40.0,9.0,16.0,1.0,15.0,66.0,80.0,109.0,181.0,182.0,39.0,10.0,6.0,0.0,5.0,21.0,88.0,13.0,2.0,9.0,30.0,45.0,38.0,1.0,10.0,8.0,81.0,79.0,0.0,1.0,0.0,3.0,66.0,14.0,3.0,3.0,7.0,22.0,21.0,15.0,0.0,12.0,0.0,13.0,21.0,5.0
0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,6.0,2.0,3.0,2.0,0.0,2.0,1.0,4.0,0.0,1.0,7.0,4.0,18.0,1.0,2.0,0.0,9.0,4.0,0.0,0.0,3.0,3.0,7.0,7.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,7.0,20.0,5.0,30.0,10.0,14.0,6.0,3.0,2.0,6.0,19.0,23.0,209.0,30.0,263.0,48.0,57.0,50.0,28.0,13.0,11.0,11.0,38.0,43.0,55.0,269.0,310.0,98.0,56.0,44.0,23.0,10.0,3.0,14.0,46.0,67.0,90.0,66.0,98.0,44.0,15.0,14.0,1.0,6.0,28.0,101.0,39.0,14.0,6.0,6.0,30.0,42.0,1.0,7.0,1.0,44.0,97.0,63.0,0.0,0.0,1.0,32.0,15.0,3.0,1.0,5.0,17.0,23.0,21.0,1.0,0.0,0.0,8.0,25.0,6.0
0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,4.0,3.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,5.0,2.0,6.0,7.0,5.0,0.0,0.0,1.0,2.0,1.0,5.0,80.0,3.0,49.0,25.0,16.0,15.0,12.0,0.0,1.0,2.0,11.0,4.0,17.0,47.0,99.0,34.0,20.0,20.0,6.0,3.0,1.0,6.0,12.0,19.0,22.0,15.0,30.0,14.0,11.0,4.0,0.0,0.0,10.0,22.0,12.0,8.0,3.0,0.0,3.0,4.0,3.0,0.0,0.0,9.0,12.0,24.0,14.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,7.0,13.0,11.0,3.0,0.0,0.0,1.0,6.0,4.0
