wi0,wi1,wi2,wi3,wi4,wi5,wi6,wi7,wi8,wi9,wi10,wi11,wi12,wi13,wi14,wi15,wi16,wi17,wi18,wi19,wi20,wi21,wi22,wi23,wi24,wi25,wi26,wi27,wi28,wi29,wi30,wi31,wi32,wi33,wi34,wi35,wi36,wi37,wi38,wi39,wi40,wi41,wi42,wi43,wi44,wi45,wi46,wi47,wi48,wi49,wi50,wi51,wi52,wi53,wi54,wi55,wi56,wi57,wi58,wi59,wi60,wi61,wi62,wi63,wi64,wi65,wi66,wi67,wi68,wi69,wi70,wi71,wi72,wi73,wi74,wi75,wi76,wi77,wi78,wi79,wi80,wi81,wi82,wi83,wi84,wi85,wi86,wi87,wi88,wi89,wi90,wi91,wi92,wi93,wi94,wi95,wi96,wi97,wi98,wi99,wi100,wi101,wi102,wi103,wi104,wi105,wi106,wi107,wi108,wi109,wi110,wi111,wi112,wi113,wi114,wi115,wi116,wi117,wi118,wi119,wi120,wi121,wi122,wi123,wi124,wi125,wi126,wi127,wi128,wi129,wi130,wi131,wi132,wi133,wi134,wi135,wi136,wi137,wi138,wi139,wi140,wi141,wi142,wi143,wi144,wi145,wi146,wi147,wi148,wi149,wi150,wi151,wi152,wi153,wi154,wi155,wi156,wi157,wi158,wi159,wi160,wi161,wi162,wi163,wi164,wi165,wi166,wi167,wi168
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0,2.0,2.0,1.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,1.0,6.0,3.0,1.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,34.0,14.0,14.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,12.0,10.0,4.0,4.0,1.0,0.0,3.0,1.0,5.0,6.0,21.0,10.0,20.0,44.0,43.0,13.0,9.0,4.0,1.0,1.0,4.0,9.0,4.0,18.0,15.0,12.0,23.0,10.0,12.0,2.0,5.0,0.0,2.0,3.0,4.0,6.0,2.0,7.0,14.0,7.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,3.0,7.0,12.0,9.0,2.0,11.0,7.0,1.0,11.0,1.0,0.0,1.0,0.0,11.0,4.0,8.0,5.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,6.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,7.0,6.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,2.0,9.0,0.0,14.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,2.0,2.0,1.0,6.0,6.0,1.0,2.0,2.0,0.0,1.0,0.0,12.0,5.0,4.0,7.0,6.0,3.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,7.0,71.0,29.0,30.0,13.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,0.0,4.0,11.0,30.0,11.0,19.0,18.0,1.0,1.0,11.0,11.0,24.0,1.0,38.0,24.0,30.0,163.0,103.0,24.0,25.0,7.0,2.0,6.0,0.0,7.0,30.0,42.0,31.0,33.0,74.0,36.0,29.0,4.0,13.0,5.0,1.0,1.0,11.0,5.0,12.0,16.0,10.0,15.0,9.0,13.0,4.0,0.0,3.0,6.0,3.0,6.0,14.0,45.0,23.0,19.0,30.0,13.0,4.0,24.0,2.0,0.0,5.0,2.0,29.0,10.0,13.0,12.0,4.0,24.0,1.0,11.0,7.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,5.0,1.0,3.0,6.0,1.0,2.0,1.0,1.0
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,1.0,8.0,5.0,1.0,11.0,1.0,1.0,1.0,9.0,1.0,1.0,0.0,5.0,0.0,7.0,3.0,1.0,2.0,1.0,0.0,14.0,5.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,6.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,5.0,22.0,24.0,14.0,6.0,2.0,0.0,1.0,5.0,2.0,0.0,0.0,5.0,5.0,27.0,6.0,10.0,11.0,2.0,0.0,6.0,7.0,26.0,7.0,14.0,31.0,19.0,109.0,73.0,28.0,41.0,11.0,4.0,3.0,6.0,19.0,22.0,30.0,39.0,29.0,40.0,39.0,31.0,13.0,17.0,1.0,1.0,4.0,8.0,10.0,12.0,21.0,6.0,14.0,10.0,12.0,5.0,1.0,0.0,9.0,0.0,5.0,22.0,27.0,17.0,13.0,28.0,26.0,6.0,28.0,1.0,0.0,0.0,0.0,28.0,12.0,20.0,12.0,3.0,15.0,1.0,1.0,12.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,6.0,6.0,0.0,2.0,1.0,0.0
0.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,15.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,10.0,19.0,2.0,58.0,0.0,2.0,3.0,9.0,9.0,0.0,0.0,3.0,2.0,30.0,1.0,1.0,12.0,0.0,3.0,5.0,8.0,1.0,1.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,3.0,4.0,8.0,9.0,2.0,0.0,0.0,0.0,2.0,21.0,9.0,8.0,3.0,0.0,0.0,4.0,9.0,10.0,2.0,0.0,0.0,7.0,10.0,19.0,19.0,1.0,1.0,9.0,11.0,26.0,7.0,55.0,21.0,21.0,134.0,78.0,38.0,44.0,12.0,10.0,4.0,3.0,11.0,17.0,44.0,40.0,42.0,43.0,58.0,55.0,19.0,14.0,2.0,2.0,6.0,10.0,11.0,20.0,14.0,12.0,9.0,14.0,21.0,3.0,2.0,3.0,4.0,0.0,4.0,8.0,47.0,26.0,14.0,35.0,28.0,9.0,20.0,2.0,0.0,1.0,0.0,21.0,7.0,19.0,22.0,19.0,17.0,2.0,8.0,5.0,1.0,1.0,0.0,1.0,2.0,9.0,9.0,5.0,4.0,3.0,7.0,0.0,3.0,1.0,0.0
0.0,0.0,0.0,2.0,16.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,33.0,18.0,0.0,0.0,3.0,5.0,0.0,3.0,12.0,5.0,0.0,2.0,4.0,21.0,27.0,7.0,85.0,2.0,1.0,14.0,35.0,19.0,0.0,0.0,4.0,1.0,34.0,11.0,0.0,18.0,5.0,1.0,11.0,33.0,3.0,1.0,2.0,29.0,56.0,14.0,3.0,0.0,0.0,6.0,17.0,9.0,15.0,12.0,15.0,9.0,29.0,39.0,6.0,1.0,0.0,2.0,6.0,26.0,14.0,8.0,4.0,1.0,6.0,11.0,52.0,8.0,0.0,0.0,1.0,22.0,51.0,51.0,5.0,9.0,15.0,36.0,101.0,38.0,171.0,50.0,29.0,198.0,339.0,96.0,135.0,43.0,38.0,15.0,9.0,48.0,61.0,93.0,131.0,98.0,293.0,172.0,152.0,39.0,66.0,12.0,4.0,10.0,37.0,21.0,68.0,62.0,44.0,57.0,62.0,57.0,19.0,8.0,11.0,9.0,8.0,13.0,60.0,121.0,111.0,50.0,131.0,89.0,21.0,102.0,5.0,0.0,2.0,0.0,79.0,18.0,61.0,86.0,48.0,54.0,13.0,24.0,29.0,12.0,7.0,0.0,2.0,9.0,13.0,26.0,22.0,8.0,22.0,15.0,0.0,3.0,6.0,8.0
1.0,0.0,2.0,1.0,5.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,11.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,4.0,7.0,10.0,3.0,31.0,2.0,0.0,6.0,14.0,10.0,1.0,0.0,0.0,0.0,19.0,3.0,0.0,6.0,6.0,7.0,8.0,10.0,5.0,1.0,0.0,16.0,21.0,30.0,7.0,0.0,0.0,1.0,2.0,7.0,5.0,5.0,3.0,8.0,19.0,16.0,17.0,0.0,3.0,2.0,0.0,0.0,3.0,9.0,5.0,1.0,0.0,13.0,33.0,6.0,4.0,1.0,1.0,1.0,10.0,39.0,1.0,6.0,6.0,10.0,26.0,13.0,142.0,50.0,54.0,101.0,77.0,62.0,51.0,14.0,11.0,5.0,6.0,15.0,18.0,44.0,37.0,79.0,102.0,81.0,55.0,24.0,25.0,6.0,1.0,4.0,9.0,10.0,20.0,23.0,16.0,42.0,20.0,14.0,13.0,3.0,1.0,5.0,1.0,4.0,13.0,45.0,32.0,22.0,52.0,21.0,11.0,44.0,6.0,0.0,3.0,0.0,37.0,8.0,14.0,12.0,12.0,29.0,4.0,13.0,16.0,2.0,2.0,0.0,1.0,7.0,5.0,12.0,7.0,1.0,5.0,2.0,0.0,1.0,3.0,0.0
0.0,0.0,0.0,0.0,9.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,17.0,4.0,1.0,2.0,5.0,2.0,3.0,4.0,18.0,3.0,1.0,0.0,1.0,13.0,10.0,3.0,34.0,10.0,3.0,15.0,50.0,44.0,0.0,0.0,2.0,2.0,29.0,7.0,0.0,12.0,0.0,3.0,27.0,60.0,14.0,6.0,1.0,17.0,17.0,29.0,36.0,1.0,1.0,0.0,2.0,7.0,28.0,8.0,6.0,5.0,16.0,22.0,22.0,31.0,14.0,1.0,1.0,0.0,2.0,10.0,4.0,1.0,6.0,9.0,35.0,18.0,22.0,8.0,1.0,0.0,0.0,19.0,5.0,5.0,6.0,12.0,35.0,14.0,195.0,50.0,68.0,238.0,75.0,46.0,83.0,26.0,16.0,7.0,5.0,12.0,24.0,26.0,61.0,54.0,141.0,117.0,94.0,26.0,30.0,4.0,4.0,3.0,14.0,9.0,28.0,20.0,17.0,43.0,29.0,19.0,12.0,3.0,6.0,8.0,2.0,8.0,28.0,69.0,43.0,23.0,83.0,47.0,11.0,51.0,8.0,2.0,2.0,0.0,38.0,13.0,34.0,24.0,15.0,29.0,16.0,17.0,15.0,3.0,0.0,1.0,1.0,6.0,5.0,9.0,7.0,1.0,14.0,14.0,0.0,5.0,1.0,2.0
0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,15.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,2.0,1.0,7.0,1.0,0.0,3.0,0.0,4.0,5.0,6.0,4.0,0.0,0.0,6.0,10.0,10.0,10.0,0.0,1.0,0.0,0.0,1.0,9.0,7.0,1.0,1.0,7.0,5.0,10.0,10.0,56.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,6.0,13.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,6.0,4.0,8.0,6.0,68.0,15.0,20.0,91.0,18.0,4.0,13.0,13.0,10.0,0.0,4.0,8.0,10.0,15.0,12.0,10.0,32.0,36.0,53.0,16.0,23.0,3.0,0.0,0.0,5.0,4.0,1.0,9.0,4.0,6.0,7.0,17.0,4.0,1.0,2.0,2.0,1.0,0.0,7.0,9.0,8.0,5.0,18.0,22.0,7.0,31.0,4.0,1.0,0.0,0.0,5.0,7.0,8.0,10.0,5.0,11.0,1.0,12.0,10.0,2.0,2.0,0.0,1.0,3.0,3.0,6.0,2.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,21.0,12.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,5.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,8.0,1.0,40.0,11.0,13.0,67.0,37.0,6.0,9.0,3.0,6.0,2.0,0.0,5.0,2.0,11.0,10.0,11.0,27.0,22.0,21.0,6.0,19.0,6.0,1.0,1.0,2.0,2.0,3.0,1.0,6.0,7.0,6.0,5.0,7.0,1.0,3.0,1.0,1.0,2.0,6.0,15.0,6.0,3.0,8.0,7.0,4.0,5.0,2.0,0.0,1.0,0.0,7.0,2.0,0.0,5.0,4.0,11.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,5.0,18.0,11.0,17.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,2.0,1.0,5.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,19.0,10.0,6.0,49.0,28.0,23.0,14.0,2.0,10.0,2.0,1.0,3.0,5.0,7.0,5.0,7.0,14.0,21.0,28.0,4.0,22.0,2.0,1.0,0.0,0.0,1.0,8.0,7.0,4.0,7.0,7.0,8.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,7.0,7.0,2.0,6.0,7.0,4.0,11.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0,1.0,2.0,3.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,12.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,1.0,9.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,20.0,5.0,3.0,24.0,13.0,8.0,13.0,5.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,3.0,5.0,5.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,4.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,1.0,2.0,5.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,5.0,3.0,21.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,5.0,5.0,3.0,9.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,2.0,2.0,5.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,24.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,8.0,4.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,10.0,16.0,76.0,45.0,19.0,14.0,2.0,2.0,2.0,1.0,3.0,2.0,7.0,29.0,9.0,13.0,10.0,6.0,1.0,4.0,0.0,3.0,0.0,0.0,1.0,4.0,6.0,3.0,2.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,3.0,6.0,21.0,7.0,6.0,13.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,5.0,2.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,9.0,1.0,3.0,1.0,3.0,8.0,1.0,12.0,3.0,0.0,1.0,11.0,5.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,23.0,11.0,5.0,10.0,2.0,3.0,7.0,4.0,2.0,1.0,0.0,8.0,6.0,0.0,2.0,1.0,14.0,102.0,25.0,33.0,11.0,4.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,19.0,6.0,17.0,10.0,2.0,0.0,12.0,3.0,0.0,1.0,7.0,7.0,20.0,133.0,71.0,28.0,38.0,10.0,5.0,3.0,2.0,5.0,8.0,29.0,38.0,32.0,43.0,36.0,25.0,7.0,11.0,2.0,1.0,2.0,13.0,10.0,19.0,13.0,14.0,8.0,4.0,9.0,4.0,0.0,4.0,3.0,2.0,5.0,20.0,49.0,29.0,10.0,30.0,14.0,8.0,15.0,2.0,0.0,0.0,0.0,23.0,13.0,14.0,10.0,8.0,12.0,0.0,2.0,5.0,3.0,0.0,0.0,1.0,4.0,1.0,6.0,5.0,0.0,3.0,8.0,1.0,0.0,2.0,3.0
0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,9.0,2.0,5.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,1.0,0.0,0.0,2.0,5.0,11.0,13.0,4.0,7.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,18.0,5.0,10.0,13.0,0.0,3.0,5.0,4.0,7.0,0.0,2.0,1.0,21.0,132.0,51.0,22.0,26.0,10.0,8.0,0.0,0.0,6.0,3.0,18.0,26.0,35.0,51.0,32.0,24.0,12.0,5.0,4.0,0.0,2.0,7.0,9.0,16.0,12.0,8.0,7.0,10.0,7.0,3.0,0.0,3.0,4.0,0.0,8.0,13.0,25.0,13.0,13.0,19.0,9.0,5.0,8.0,2.0,0.0,3.0,1.0,18.0,7.0,12.0,5.0,2.0,17.0,1.0,2.0,5.0,4.0,0.0,1.0,2.0,1.0,2.0,4.0,4.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,10.0,8.0,6.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,17.0,3.0,1.0,1.0,1.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,19.0,0.0,1.0,3.0,7.0,29.0,7.0,1.0,1.0,0.0,40.0,43.0,21.0,24.0,6.0,5.0,3.0,1.0,13.0,3.0,20.0,23.0,21.0,47.0,44.0,30.0,15.0,6.0,3.0,0.0,0.0,9.0,4.0,16.0,17.0,6.0,12.0,9.0,9.0,5.0,0.0,0.0,6.0,1.0,9.0,15.0,31.0,25.0,10.0,34.0,13.0,7.0,11.0,0.0,0.0,0.0,0.0,17.0,5.0,11.0,7.0,7.0,22.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,4.0,2.0,3.0,6.0,0.0,3.0,3.0,0.0,1.0,1.0,3.0
0.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,5.0,1.0,7.0,1.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,3.0,0.0,1.0,6.0,8.0,1.0,0.0,0.0,6.0,7.0,15.0,8.0,0.0,4.0,2.0,3.0,2.0,3.0,2.0,6.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,5.0,7.0,5.0,0.0,1.0,0.0,2.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,2.0,4.0,5.0,18.0,5.0,11.0,0.0,0.0,1.0,6.0,20.0,26.0,5.0,2.0,8.0,2.0,6.0,9.0,24.0,37.0,26.0,29.0,49.0,30.0,3.0,16.0,2.0,2.0,0.0,8.0,5.0,16.0,15.0,23.0,11.0,16.0,12.0,6.0,0.0,4.0,2.0,0.0,6.0,13.0,35.0,26.0,10.0,30.0,15.0,4.0,13.0,3.0,0.0,2.0,0.0,35.0,7.0,14.0,10.0,7.0,12.0,1.0,4.0,8.0,0.0,4.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,8.0,2.0,0.0,3.0,2.0,1.0
0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,6.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,5.0,3.0,1.0,1.0,7.0,2.0,0.0,0.0,10.0,7.0,14.0,4.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,9.0,4.0,3.0,0.0,0.0,1.0,3.0,5.0,2.0,3.0,0.0,0.0,5.0,16.0,7.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,2.0,3.0,3.0,11.0,15.0,101.0,18.0,0.0,5.0,1.0,10.0,31.0,6.0,11.0,3.0,2.0,12.0,16.0,42.0,21.0,74.0,58.0,53.0,49.0,9.0,10.0,4.0,0.0,2.0,3.0,2.0,7.0,11.0,17.0,33.0,7.0,8.0,3.0,1.0,0.0,2.0,1.0,8.0,6.0,22.0,22.0,9.0,49.0,26.0,8.0,19.0,1.0,0.0,1.0,0.0,62.0,25.0,21.0,14.0,9.0,21.0,4.0,6.0,9.0,6.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0
